38,38,Submerged Aquatic Vegetation (SAV) in the Chesapeake Bay,VIMS,http://web.vims.edu/bio/sav/index.html,"The Submerged Aquatic Vegetation (SAV) in Chesapeake Bay tool provides access to recent and historical SAV monitoring data from the Virginia Institute of Marine Science SAV program. 

This tool allows users to access interactive maps, charts, and tables portraying annual changes in SAV density and distribution throughout the Chesapeake Bay, based on annual field and aerial surveys of SAV dating back to 1971. In the interactive map users can view recent and historical SAV aerial imagery and density and compare changes in SAV bed distribution over time. This tool also includes annual reports, graphics and images cataloguing changes in SAV over time. Advanced users can download shapefiles or tabular data for a specified time period for further analysis. Users may also contribute data to the tool by submitting detailed observations to an external Aerial and Field SAV Observations site or to the SOS (Save our Seagrass) Facebook page. Throughout the tool, users can find thorough documentation of procedures, resources, and additional reports about SAV in the Bay.",Links to supporting information; Allows user to search by location to view SAV in the interactive map;  Option to download raw data; Users can contribute detailed observations or survey data through external site; Allows users to access historic SAV data,Some links for supporting information invalid; Does not provide projections of future conditions,Federal Agencies; State Agencies; Environmental Planner; Floodplain Managers; Environmental Agencies; Researchers; Conservationists; Environmental Consultant; Natural Resource Professionals; Non-governmental Organizations; Restoration Specialists,"Warmer temperatures from climate change impact habitat suitability for SAV which in turn affects coastal ecosystem health. Through this tool, users can monitor the health of SAV within a climate context.",State,DC; DE; VA; MD,,x,"All DC, DE, VA, MD coastal cities/counties",x,,,,,,,x,x,,,,,Monitor SAV growth in the Chesapeake Bay ,x,x,x,x,,Optional,"Can contribute to annual survey by uploading survey data using provided guidelines or submitting observations of SAV to the Aerial and Field SAV Observations website. Through the website, users can also login through a wordpress account and share posts about updates about SAV related news or findings.",x,,x,x,x,x,x,x,"Yearly maps of quadrants in the Bay showing where the SAV is, reports about changes in SAV, and charts/tables about characteristics of SAV. Also includes an interactive map allowing rudimentary analysis of SAV in the Bay",Free,Updated version of Adobe Flash; ArcMap (optional),x,x,x,Hour,Med,"If downloading data, should have basic experience processing data.",,x,,,,,,,,,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,savadmin@vims.edu,For submitting data,savgdsurvey@vims.edu,,Updated: 12/17/18,Report-[2017 Distribution of Submerged Aquatic Vegetation in Chesapeake Bay and Coastal Bays](http://web.vims.edu/bio/sav/sav17/index.html); Reports-[Special Reports](http://web.vims.edu/bio/sav/Special%20Reports.html); Fact Sheet-[Bay Grass Identification Key](http://dnr.maryland.gov/waters/bay/Documents/SAV/complete_sav_key.pdf); Facebook Page-[SOS Save Our Seagrass/Save Our Scallops](https://www.facebook.com/Save.Our.Seagrass/); Data Sharing-[Aeiral and Field SAV Observations](http://thumper-web.vims.edu/bio/sav/wordpress/help),DK,,,,,,,,,
39,39,Climate Smart Farming,Cornell University_College of Agriculture and Life Sciences,http://climatesmartfarming.org/tools/,"The Climate Smart Farming tool is a toolkit intended to help farmers from the Northeast US  improve their productivity and resiliency within the context of a changing climate. The tool includes Climate Change in Your County, Growing Degree Day Calculator, Water Deficit Calculator, Apple Stage/Freeze Damage Probability, Grape Hardiness & Freeze Risk, the New York/Northeast Drought Atlas, and Winter Cover Crop Planting Scheduler.",,,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,,State,ME; NH; VT; NY; MA; CT; RI; PA; NJ; DE; MD; DC; VA; WV,,,All counties in states listed at left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39.1,Climate Smart Farming Climate Change in Your County,Cornell University_College of Agriculture and Life Sciences,http://climatesmartfarming.org/tools/csf-county-climate-change/,"Part of the Climate Smart Farming toolkit, the Climate Change in Your County tool allows users to view historic and projected future temperature and precipitation data within their county and region. 

Through this easy-to-use tool, users can access an interactive map depicting regional changes in temperature and precipitation dating back to 1950. Within the map, users may display a variety of temperature and precipitation metrics such as shifts in growing season length or days with heavy precipitation. In addition to the regional map view, users may also select a specific county to view locality specific plots of past and future conditions. Future projections are provided for both a low (emissions peaking by 2040: RCP4.5) and high emissions (no mitigation: RCP8.5) scenario. Raw data from the tool is publicly available through the Applied Climate Information System. The tool is still being revised and users are encouraged to provide feedback to the developers. ",Easy-to-use interface; Site-specific results; Provides multiple scenarios; Raw data publicly available,Cannot only view one scenario at a time; Recent data not available; Tool still undergoing revisions,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,The tool explicitly assesses climate change by looking at changes in temperatures and precipitation.,State,WV; MD; DE; PA; NY; ME; MA; CT; VT; NH; RI; NJ,,,All counties in states listed at left,x,x,,,,,,,,,,,x,Visualize climate impacts via precipitation and temperature changes since 1950 in the Northeast as well as future changes,x,x,,,,None,,,x,,x,x,,x,,"View changes in precipitation and temperature through a regional map; Can print the time series graphs or export them as a .svg, .pdf, .jpeg, or .png file.",Free,"Best used in Chrome, Firefox and Safari browsers",x,x,x,Hour,Low,,x,,,,,,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,"Within the climate projections, users can choose between a low and high emission scenario. Scenarios were developed using definitions from the Intergovernmental Panel on Climate Change (IPCC). ","Dr. David Wolfe, Dept. of Horticulture",dww5@cornell.edu,"Depending on topic of interest, users can contact a specific member of the team",,emails available here: http://climatesmartfarming.org/climate-smart-farming-extension-team/,2018,Feedback Form-{Survey}(https://cornell.qualtrics.com/jfe/form/SV_bj8b2GbRZJReGIB),DK,,,#NAME?,,,,,,
39,39.2,Climate Smart Farming (CSF) Growing Degree Day Calculator,Cornell University_College of Agriculture and Life Sciences,http://climatesmartfarming.org/tools/csf-growing-degree-day-calculator/ ,"Part of the Climate Smart Farming toolkit, the Growing Degree Day Calculator calculates and plots observed and predicted growing degree days for a given location during a growing season. 

The Growing Degree Day (GDD) calculator measures seasonal heat accumulation, through GDD’s, in order to help agricultural producers predict important benchmarks for plant development as well as potential pest and disease threats. By providing their location, planting date, and the GDD base temperature for the crop of interest, users can calculate a season-to-date and seasonal outlook of cumulative growing degree days for their crop. Users may also choose to “enable targets” which allows them to view when they should reach a certain plant growth, based on their custom GDD. This tool generates a plot of cumulative GDD over time which includes the season to date, a 6-day forecast, and the first/last freezes in the season. Users can also compare GDD’s across locations through a “Summary” function which lists current and future GDD’s for selected locations. The tool is still being revised and users are encouraged to provide feedback to the developers. Having background knowledge of crop growth is useful for using this tool, but beginner users can utilize a series of video tutorials and explanations to become familiar with the features of the tool. ",Results are site and crop specific; Allows users to create specific scenarios based on provided GDD base and planting date; Includes tutorial; Ability to compare locations,Background knowledge of crop growth useful; Tool still undergoing development; No future projections,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,Assesses growing degree days in a climate context.,State,ME; NH; VT; NY; MA; CT; RI; PA; NJ; DE; MD; DC; VA; WV; OH; KY,,,All counties in states listed at left,x,x,,,,x,,,,,x,,,Create charts demonstrating changing growing degree days based on planting date and GDD base.,x,,,,x,Required,Users must input a planting date and select a GDD base (in degrees Fahrenheit) in order to run the tool's analysis functions. ,,x,,,x,,,,"Create printable charts showing growing degree days or download charts as .PNG, .JPEG, .PDF, .SVG",Free,,x,x,x,Hour,Low,Experience with agriculture useful to understand terminology/data implications,x,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,x,The tool creates a range for predicted values for GDD days,,cicss@cornell.edu,,,,"Developed: 2016
Updated: yearly",Informational Video-[Climate Smart Farming GDD Tool](https://vimeo.com/340915608); Feedback-[Survey](https://cornell.qualtrics.com/jfe/form/SV_bj8b2GbRZJReGIB),DK,,,-there's an old version of the tool: http://climatesmartfarming.org/tools/csf-growing-degree-day-calculator-v2/,,,,,,
39,39.3,Climate Smart Farming (CSF) Water Deficit Calculator,Cornell University_College of Agriculture and Life Sciences,http://climatesmartfarming.org/tools/csf-water-deficit-calculator/,"Part of the Climate Smart Farming toolkit, the Water Deficit Calculator estimates soil water content within a crop's effective root zone to predict potential water deficits and associated plant stress.  

The Water Deficit Calculator provides site and crop specific estimates of local water deficits for agricultural producers, using historical climate data, short term weather forecasts, and user-provided site information. By providing their location, soil water capacity, crop type, and date of planting/budbreak users can calculate a season-to-date and 30-day outlook of predicted water deficits. Users also have the option to adjust the water deficit calculation by entering their most recent irrigation date. Results are provided through a series of interactive plots that display the observed daily deficits and probability of future deficits over the next 30 days. Each plot also highlights when plant stress is likely based on the observed/predicted water deficits. This tool was designed for agricultural audiences with background knowledge of crop growth and irrigation practices. Although it easy to use, and includes helpful instructions and tutorials for beginner users, subject matter expertise is necessary in order to interpret and apply tool outputs. The tool is still being revised and users are encouraged to provide feedback to the developers. ", Site specific results;  Allows users to create specific scenarios based on crop type and farming conditions;  Instructions and video tutorial;  Raw input data publicly available,Agricultural knowledge necessary to interpret tool outputs; Tool still undergoing development,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,"Although still under development, this tool will explicitly assess water deficits in a climate context. ",State,ME; NH; VT; NY; MA; CT; RI; PA; NJ; DE; MD; DC; VA; WV; OH; KY,,,All counties in states listed at left,x,x,x,,,x,,,,,x,,,"Create charts demonstrating changing water deficits based on soil capacity, crop type, date of planting or budbreak, and irrigation",x,,,,x,Optional,Include information about date of planting/budbreak or irrigation,,x,,,x,,,,"Create printable charts showing water deficit conditions or download charts as .PNG, .JPEG, .PDF, .SVG",Free,,x,x,x,Hour,Med,Experience with agriculture useful to understand terminology/data implications,x,,x,,,,,,,,x,,,,,,,x,,,,,,,,,,,,,,,,,,,,x,"Provides different scenarios for 30-day outlook on water deficit (probability that water deficit will be at/above, equal to, or below the predicted deficit lines) ",,cicss@cornell.edu,,,,2016,Case Study-[IRRIGATION PAYS IN PROTECTING VEGETABLE CROP REVENUES IN THE NORTHEAST U.S.](https://www.uvm.edu/sites/default/files/media/IrrigationCaseStudy_Feb2018_cmyk_bleed.pdf); Feedback-[Survey](https://cornell.qualtrics.com/jfe/form/SV_bj8b2GbRZJReGIB),DK,,,#NAME?,,,,,,
39,39.4,Climate Smart Farming (CSF) Winter Cover Crop Planting Scheduler,Cornell University_College of Agriculture and Life Sciences,"http://climatesmartfarming.org/tools/csf-winter-cover-crop-planting-scheduler/
","Part of the Climate Smart Farming toolkit, the Winter Cover Crop Planting Scheduler calculates the probability that specific cover crops reach important levels of growth by the end of the growing season.  

Designed to help agricultural producers select appropriate cover crops and optimize planting dates, the Winter Cover Crop Planting Scheduler predicts the probability of cover crop growth based on planting date for three cover crop varieties. By providing their location, this tool allows users to examine the probability of reaching specific thresholds for Rye, Buckwheat and Mustard by the end of the season, based on planting date. While background knowledge of crop growth is helpful for interpreting tool output, beginner users can utilize a series of video tutorials and explanations to become familiar with the features of the tool. The tool is still being revised and users are encouraged to provide feedback to the developers.",Easy-to-use interface; Crop- and site-specific results,Background knowledge of crop growth useful; Tool still undergoing development,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,"Although still under development, this tool will explicitly assess winter crop cover planting in a climate context. ",State,ME; NH; VT; NY; MA; CT; RI; PA; NJ; DE; MD; DC; VA; WV; OH; KY,,,All counties in states listed at left,x,,,,,,,,,,,,,"Create charts demonstrating winter crop cover planting based on crop variety (rye, buckwheat, and mustard).",x,,,,x,None,,,x,,,x,,,,"Create printable charts showing probability of crop cover establishment or biomass (depending on crop); can also download charts as .PNG, .JPEG, .PDF, .SVG",Free,,x,x,x,Hour,Low,Experience with agriculture useful to understand terminology/data implications,x,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,x,shows percent probability of crop establishment before the end of the season,,cicss@cornell.edu,,,,2017,Feedback-[Survey](https://cornell.qualtrics.com/jfe/form/SV_bj8b2GbRZJReGIB),DK,,,,,,,,,
39,39.5,CSF Apple Stage / Freeze Damage Probability,Cornell University_College of Agriculture and Life Sciences,http://climatesmartfarming.org/tools/csf-apple-freeze-probability/,"Part of the Climate Smart Farming toolkit, the Apple Stage/Freeze Probability Tool predicts the potential freeze damage for 3 varieties of apple crops. 

This tool “graphs minimum temperature versus damage probability for the estimated phenological stage at the selected location to produce a graph of past conditions, as well as a 6-day forecast."" By providing their location, apple variety, and date of interest, users can view the minimum temperature for their location in comparison to damage temperatures leading to freeze risk. The tool automatically generates a time series plot of temperature (degrees Fahrenheit) over time which can be viewed through a current season or through a 30-day outlook. Having background knowledge of crop growth is useful for using this tool, but beginner users can utilize a series of video tutorials and explanations to become familiar with the features of the tool. The tool is still being revised and users are encouraged to provide feedback to the developers. ",Easy-to-use interface; Crop-specific results; Can easily search for locality of interest,Background knowledge of crop growth useful; Tool still undergoing development; Baseline data parameters (ex: apple phenology) developed from NY state conditions so may not be applicable to all areas,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,"Climate change is impacting frosts and freezes which is increasing the risk of freeze damage to crop during traditional growing seasons. Through this tool, users can view freeze risks for apple varieties based on variable damage temperatures.  ",State,ME; NH; VT; NY; MA; CT; RI; PA; NJ; DE; MD; DC; VA; WV; OH; KY,,,All counties in states listed at left,x,x,,,,x,,,,,x,,,Create charts demonstrating risk of freeze damage for apple variety growth ,x,,,,x,None,,,x,,,x,,,,"Create printable charts showing risk of freeze damage for apples or download charts as .PNG, .JPEG, .PDF, .SVG",Free,,x,x,x,Hour,Low,Experience with agriculture useful to understand terminology/data implications,x,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,cicss@cornell.edu,,,,2016,Feedback-[Survey](https://cornell.qualtrics.com/jfe/form/SV_bj8b2GbRZJReGIB); Informational Video-[CSF Apple Stage/Freeze Damage Probability Tool Tutorial](https://www.YouTube.com/watch?v=muRToEGKFNI&feature=youtu.be),DK,,,,,,,,,
39,39.6,Grape Hardiness & Freeze Risk,Cornell University_College of Agriculture and Life Sciences,http://climatesmartfarming.org/tools/csf-grape-hardiness/,"Part of the Climate Smart Farming toolkit, the Grape Freeze Risk Tool predicts the potential freeze damage for 3 varieties of grapes. 

This tool assesses hardiness temperature across the Northeast in order to inform users of freeze risks to their grape crops. By providing their location, grape variety, and date of interest, users can calculate the minimum temperatures needed for the crop to grow  in comparison to a hardiness temperature. The tool automatically generates a time series plot of temperature (degrees Fahrenheit) over time which can be viewed through a current season or through a 30-day outlook. Having background knowledge of crop growth is useful for using this tool, but beginner users can utilize a series of video tutorials and explanations to become familiar with the features of the tool. The tool is still being revised and users are encouraged to provide feedback to the developers.",Easy-to-use interface; Crop-specific results; Can easily search for locality of interest,Background knowledge of crop growth useful; Tool still undergoing development,Agriculturalists; Environmental Agencies; Environmental Planner; Educators; Non-governmental Organizations; Planners; Public; State Agencies,"Climate change is impacting frosts and freezes which is increasing the risk of freeze damage to crop during traditional growing seasons. Through this tool, users can view hardiness temperatures for grape varieties in order to assess the probability of crop survival.  ",State,ME; NH; VT; NY; MA; CT; RI; PA; NJ; DE; MD; DC; VA; WV; OH; KY,,,All counties in states listed at left,x,x,,,,x,,,,,x,,,Create charts demonstrating risk of freeze damage for grape variety growth ,x,,,,x,None,,,x,,,x,,,,"Create printable charts showing risk of freeze damage for grapes or download charts as .PNG, .JPEG, .PDF, .SVG",Free,,x,x,x,Hour,Low,Experience with agriculture useful to understand terminology/data implications,x,,x,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,cicss@cornell.edu,,,,2016,Feedback-[Survey](https://cornell.qualtrics.com/jfe/form/SV_bj8b2GbRZJReGIB); Informational Video-[CSF Apple Stage/Freeze Damage Probability Tool Tutorial](https://www.YouTube.com/watch?v=muRToEGKFNI&feature=youtu.be),DK,,,,,,,,,
40,40,Mid-Atlantic Ocean Data Tool,MARCO,http://portal.midatlanticocean.org/,"The Mid-Atlantic Ocean Data Portal is a resource center consisting of an interactive map, data layers, case studies, and collaborative tools that allows users to explore and share visualizations of coastal and societal resources from New York to Virginia. 

The primary component of this tool is an interactive “Marine Planner” map which allows users to display over 4,000 data layers representing ocean resources and human use data. Users can select which layers to display from nine drop down menus: administrative, fishing, marine life, oceanography, recreation, renewable energy, security, and socioeconomic, or use the search bar to find a specific layer. The tool also includes a “Data Catalog” in which users can find background information, download options, and links for the available data layers. This tool provides thorough documentation describing tool functions and applications through a variety of case studies and “How Tuesday” webinars. The tool is free to access, but users must register for a free account to access certain functions, such as uploading data and creating/joining collaborative teams with other users. Although users have the option to upload data to overlay with the provided data layers, data uploaded to the tool is session-based and cannot be saved within the map. The data portal is frequently updated and users are encouraged to provide feedback or share issues, comments, and experiences through email or Twitter. ","Option to browse or search for data layers; Easy-to-use, interactive map; Aims for transparent data sources; Ensures quality of information by reviewing submitted data; Welcome guide/tutorial",Requires free account for access to all resources ;Imported layers are session based; Potential lags in loading big data layers; Doesn't allow advanced data analysis,Conservationists; Decisionmakers; Environmental Agencies; Environmental Consultant; Environmental Planner; Federal Agencies; Non-governmental Organizations; Public; Researchers; State Agencies; Fisheries; Industry,"Climate change impacts the listed ocean resources, species, and human uses (ex: species habitat). Also includes a net primary productivity variable which captures the net production of carbon in the ocean. ",State,NY; NJ; DE; MD; VA,,,All counties in states listed at left,x,,x,,,,,x,,,,,,"The Mid-Atlantic Ocean Data Portal is a resource center consisting of an interactive map, data layers, case studies, and collaborative tools that allows users to explore and share visualizations of coastal and social resources between New York and Virginia. ",x,x,x,x,,Optional,"Users can upload additional online available data, but the added layers will not be saved upon future access to the map",x,x,,x,,x,x,,"Create an exportable or shareable map which displays selected variables and shapes; can download map drawings as shapefile, GeoJSON, WKT and KML (Google Earth) ",Free,Data downloadable for ESRI compatibility or as .kml file,x,x,,Day,Med,"Although the tool is easy to use, there is a lot of accessible data to look through. If users download data, they should have experience with basic GIS.",x,x,x,x,,,,,,,,x,,,,,,,,x,,,x,,,x,,,,,,,,,,,,,,,portal@midatlanticocean.org,,,,,Tutorial-[Mid-Atlantic Ocean Data Portal Storymap](http://rutgers.maps.arcgis.com/apps/MapJournal/index.html?appid=8dcf044652af42f78e982f2dd1eebff2),DK,,,#NAME?,,,,,,
41,41,Virginia Coastal Geospatial and Educational Mapping System (GEMS),VDEQ,https://www.deq.virginia.gov/Programs/CoastalZoneManagement/CoastalGEMS-GeospatialData.aspx,"The Virginia Coastal Geospatial and Educational Mapping System (Coastal GEMS) is an interactive map and inventory of coastal resource data and conservation planning tools for Virginia’s coastal zone. 

This easy-to-use tool integrates data from multiple natural resource agencies and other partners within a single mapping interface. Users can view and explore a variety of data layers ranging from coastal waters and wildlife, to population growth, shellfish management, and conservation planning. Within each layer, users can also find a comprehensive factsheet, providing relevant background information, links to the raw data or tool, and a description of the importance and management of the corresponding resource. Although this tool is focused on conservation planning, it also include layers relevant to climate change such as sea level rise projections, which can be overlaid to view the potential impacts of sea level rise on coastal resources. This interactive provides basic markup and searching functions, and map products can be easily exported to .pdf or .jpeg. Although there are no tutorials or case studies, this tool is easy to use and appropriate for users of all skill levels. Users should be aware that Coastal GEMS is ongoing, with additional layers being added and existing layers receiving varying degrees of maintenance.  "," Provides supporting metadata, descriptions, and resources for each data layer;  Mapping tool provides basic markup and searching features;  Synthesis of variety of coastal resource tools and data",No tutorials/case studies; Some data layers may be slow to load; Some features incomplete due to ongoing development,Conservationists; Decisionmakers; Environmental Agencies; Environmental Consultant; Environmental Planner; Non-governmental Organizations; Homeowners/buyers; Real Estate Agents; Restoration Specialists; State Agencies; Public; Researchers; Educators,The tool explicitly captures the extent of multiple sea level rise scenarios. Other features in the tool are also important to account for when assessing climate impacts such as the locations or information surrounding submerged aquatic vegetation or healthy streams. ,State,VA,,x,All VA coastal cities/counties,x,x,,,,,,,,,x,x,,Ongoing inventory of features from Virginia’s coastal ecosystems with each feature accompanied by supporting information ,x,x,x,x,,None,,x,x,,,,,x,,"Exportable or shareable map with selected features and mark-ups. Exports are available as .JPEG, .PNG, or .PDF. ",Free,,x,x,,Hour,Low,,x,x,x,x,,,,,x,,,x,x,,,x,,,x,x,,x,,,,x,,,,,,,,,,x,,x,Scenarios available for a sea level rise of 1-6 ft.,Nick Meade,nick.meade@deq.virginia.gov,,,,Developments and updates layer dependent,Brochure-[Coastal GEMS Fact Sheet](https://www.deq.virginia.gov/Portals/0/DEQ/CoastalZoneManagement/Coastal%20GEMS%20Fact%20Sheet.pdf),DK,,,#NAME?,,,,,,
42,42,Climate Change in the American Mind (CCAM) Explorer,Yale_Yale Program on Climate Change Communication; George Mason University_Center for Climate Change Communication,https://www.climatechangecommunication.org/ccam-explorer/,"The CCAM Explorer is an interactive graphing tool that allows users to examine survey results from the Climate Change in the American Mind (CCAM) project. 

Led by the Yale Program on Climate Change Communication and the George Mason Center for Climate Change communication, the CCAM project is national survey of public opinion on climate change. This survey tracks changes in American beliefs and attitudes about climate change through a series of survey questions about risk perceptions, policy preferences, and information acquisition behaviors. The CCAM explorer allows users view survey data from 2007-2018 through a series of interactive graphs portraying climate views over time, and by demographics and political views. Output graphs can be easily downloaded or shared online through social media or a web link. This tool provides excellent documentation, describing the project purpose and methodology as well as links to access the raw data and learn more about project. ", Intuitive interactive interface;  Can view responses to multiple survey questions simultaneously;  Includes description of methods;  Access to raw data,Some survey questions not included; Some questions are not asked every year; Potential response bias,Educators; Extension and Outreach Professionals; Federal Agencies; Non-governmental Organizations; Public; Researchers,Captures the American public's perception of various global warming related questions ,National,,,,All MARISA service area cities/counties,x,,,,,,,,,,,,,Display data on American climate change perceptions based on year and respondent characteristics,x,,,,x,None,,,x,,x,x,,,,"Users select survey questions and variables to be displayed in automatically generated time series which can be shared online as links or exported as pdfs, powerpoints, or images.  ",Free,Tableau software optional as a means of viewing or working with the data,x,x,x,Hour,Med,"If users select to download data, they should have basic data processing experience. ",x,,,x,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,climatechange@yale.edu,,,,,Reports-[CCAM Reports](https://climatecommunication.yale.edu/publications/?_sft_ra-format=report); Codebook-[Underlying Data Codebook](https://osf.io/w36gn/),DK,,,,,,,,,
43,43,Northeast Conservation Planning Atlas,Conservation Biology Institute,https://nalcc.databasin.org/,"The Northeast Conservation Planning Atlas (CPA) is an online mapping platform where users can view, retrieve, and analyze spatial data for conservation planning in the Northeast US. 

Through the CPA users can find a variety of  maps and data from the tool's extensive collection of biological, physical, and socioeconomic data. Although the tool includes a selection of premade maps, users can also create custom maps from the provided datasets and/or by uploading their own data. The CPA provides access to more than 4000 data layers, ranging from topics such as urban growth impacts to endangered species habitat distributions. Specific datasets can be found by a keyword search and genographic queries. While the focus of the Northeast CPA is on conservation, a variety of layers may be particularly helpful for conservation planning with respect to climate change. For example the tool contains a climate gallery with map layers of future projections for precipitation and temperature for multiple climate scenarios. Accessing available data and layers in the tool is free when users register for a free account, but users must request a paid subscription in order to utilize additional geospatial analysis features (e.g., buffers). Users may also easily save and export custom map products or download GIS data fur further analysis. The tool is relatively easy to use and includes a series of video tutorials and webinars to introduce new users to various features of the CPA. ","Easy-to-use, interactive interface; Can compare maps side-by-side; Welcome guide/tutorials; Option to input own data; Users can store up to 1 GB of data for free",Not all features readily available; Access to analysis tools requires paid subscription; Requires free account/login; Additional data storage requires payment,Agriculturalists ; Conservationists; Environmental Agencies; Environmental Consultant; Environmental Planner; Federal Agencies; Natural Resource Professionals; Non-governmental Organizations; Planners; Restoration Specialists; State Agencies,"Contains information about variables impacted by climate change (eg., temperature or precipitation) but also captures climate changes and projections through 2080 in a series of maps",State,ME; VT; NH; NY; CT; DE; NJ; MA; RI; PA; MD; VA; WV,,,All counties in states listed at left,x,x,,,,,,,x,,x,x,x,"View, create, and collaborate with other users on maps to visualize biological, physical, and socio-economic information about the Northeast.",x,,x,x,,Optional,Users have the option to submit their own data ,x,,,x,,x,x,,"Create and share maps and data layers about variables related to conservation in the Northeast. Datasets include shapefiles, ArcGRID files, ESRI File Geodatabases, and NetCDF files. Maps can be exported as .PDF, .PNG, or powerpoint files.",$10 ,#NAME?,x,x,,Day,Med,"Users should have basic background knowledge of conservation. If downloading data, users should have access to GIS software such as ArcGIS. ",x,x,x,,,,x,x,,,x,x,,x,x,x,,x,x,x,,x,x,,,,,,,,,,,,,,,x,Provides different scenarios within projections ,Renee Vieira Farnsworth,renee_farnsworth@fws.gov,BJ Richardson,bj_richardson@fws.gov,,Developed: 06/22/2018,,DK,,,"-for review of this tool, send it to Kai Henifin (kai.foster@consbio.org)",,,,,,
44,44,United States Drought Monitor,NDMC; University of Nebraska-Lincoln; USDA; NOAA,"https://droughtmonitor.unl.edu/
","The United States Drought Monitor (USDM) is an interactive tool that allows users to view drought conditions at a regional scale within the United States and territories.

This weekly-updated tool provides maps and data describing weekly drought conditions, as well as weekly, monthly, and seasonal drought outlooks. This tool provides a variety of map viewers that allow users to view current drought conditions and forecasts and compare changes in drought condition over time. Other useful products provided by this tool include time series plots and data, GIS data files, and a narrative summary describing regional drought conditions and forecasts. Additionally, the USDM also provides a tool that allows farmers to determine if they qualify for assistance through the FSA Livestock Forage Disaster Program. 

This tool is intended for a wide range of users and does not require any specialized software or training. The website provides a detailed explanation of map data and products as well as a tutorial describing how to use to U.S. Drought Monitor. ",Updated weekly; Weekly drought summary and forecast; Ability to compare conditions over time; Tabular and GIS data available; Tutorial offered,No ability to input other data; No long-term climate projections ,Agriculturalists; Community Officials; Decisionmakers; Planners; Public; Residents/Property Owners; Environmental Consultant; Environmental Planner,Can track drought patterns regionally or nationally over time,National,,,,All MARISA service area cities/counties,x,x,x,,,,,,,,x,,,"Current and historical (through January 4, 2000) drought comparison mapping tool of continental U.S., Alaska, Hawaii,  and territories",x,x,,,,None,,x,x,x,x,x,x,x,x,11 color coded regional maps with associated tables and summaries by week that quantify drought intensity ,Free,,x,x,,Hour,Low,,x,,x,,,,,x,,,x,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,drought monitor@unl.edu,David Simeral,david.simeral@dri.edu,,"Last Updated: 6/8/19
Updated Weekly",Tutorial- [A Tutorial for the United States Drought Monitor](https://drought.unl.edu/Education/Tutorials.aspx),CR,,,,,,,,,
45,45,DC Department of Energy and Environment Data & Maps,DCDOEE,"https://doee.dc.gov/service/environmental-data-maps
","Tool that includes SRC Trading Program Impervious Viewer, Targeted Subwatersheds, Solar System, DC Green Infrastructure Practices in the District, and DC Flood Risk ",,,,,Locality,DC,"Washington, DC",,"Washington, DC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45.1,DC Department of Energy and Environment: Targeted Subwatersheds,DCDOEE,"https://dcgis.maps.arcgis.com/apps/webappviewer/index.html?id=d872faed1f8642d190c45befed97c760
","Targeted Subwatersheds is a simple mapping tool that displays watershed boundaries, TMDL subwatersheds targeted for Waste Load Allocation (WLA) prioritization, as well as the D.C. combined sewer area and MS4 area. 

The purpose of this map is to show the overlap of the subwatersheds and combined sewer system. Users can print the map or export a table of the watershed/sewer boundary locations.
", Easy-to-use interface;  Downloadable data;  Ability to view different layers simultaneously,Limited data available; Limited geographic scope,Decisionmakers; Planners; Environmental Planner; State Agencies;  Educators,SLR threatens combined sewers and the surrounding areas.,Locality,DC,"Washington, DC",,"Washington, DC",,,,,,x,,,,,,,,map of D.C. sewers and subwatersheds,x,x,x,x,,None,,,x,,x,,,x,,"map of D.C. sewers and subwatersheds, .csv file of watersheds, subwatersheds, combined sewer, and MS4 sewers",Free,,x,,,Hour,Low,,,,x,,,,,,,,,,,,,,,,,,,x,x,,,,,,,,,,,,,,,,,,doee@dc.gov,,,,,,CR,,,,,,,,,
